RELIANCE.BO,TCS.BO,INFY.BO,HDFCBANK.BO,ICICIBANK.BO,SBIN.BO,BHARTIARTL.BO,LT.BO
704.2741699,1974.925659,608.6661987,1190.715698,450.3905334,292.3979492,367.3175964,1349.161865
704.3950195,1967.526489,627.244751,1187.163696,458.431488,293.0508423,371.3929138,1349.301147
699.7304077,1974.522339,615.5668945,1189.803711,456.3847046,297.714325,377.3340149,1337.409546
692.2381592,1962.683228,630.1642456,1206.699585,468.4217834,296.175354,364.8626099,1349.765747
705.1442261,1960.082642,636.9320679,1212.699341,466.5699158,296.7349243,364.9608154,1333.553955
698.6428223,1910.261963,626.7581177,1204.491455,477.0475159,294.5897522,362.4075928,1322.0802
690.1596069,1883.131958,623.2636719,1213.323364,484.3574524,296.8748169,365.0099182,1316.366577
711.5247803,1953.849365,611.5413818,1207.659302,473.4900208,285.9157715,361.8675232,1294.115845
707.3677979,1969.140991,624.015625,1222.731079,486.1118469,285.4960632,356.1228333,1283.060181
710.2196045,1950.48584,622.7770996,1227.147217,486.6479492,300.3258057,386.1229553,1279.761963
704.9992065,1929.813599,624.192627,1211.49939,485.6245117,303.3104553,401.7858887,1269.589111
729.7962646,1890.845215,630.6065063,1221.483276,480.6537781,308.0671387,431.3441162,1268.474243
747.8018799,1890.576294,630.6065063,1222.587158,482.3594055,306.5748291,429.3800964,1282.688477
743.0648193,1898.692993,631.4469604,1231.802979,485.6245117,309.0464172,418.5780945,1294.162354
747.4876709,1856.988892,613.2224731,1214.811157,484.1625061,306.9945679,413.4225769,1280.737671
754.3999023,1865.643555,617.5131226,1220.571289,485.4295654,313.4767456,443.1772156,1282.084717
753.5056763,1835.778198,611.0549927,1223.643066,498.1488953,312.8704529,423.9299927,1266.197998
758.774292,1841.652466,615.7880249,1227.147217,492.8369751,320.4718933,425.6975708,1240.184692
763.704834,1863.08728,620.7422485,1214.715332,506.0436707,325.4617615,428.8399963,1254.07373
749.6628418,1840.97998,615.6994629,1223.259155,498.9773865,318.8396912,434.3392029,1236.189575
766.774292,1812.504883,613.0012817,1214.715332,497.9052429,315.7617798,450.2967224,1238.09436
763.1731567,1838.916992,617.8227539,1205.403442,496.1021118,313.5700073,450.6895447,1220.349609
750.4604492,1864.567383,626.5369873,1201.563599,515.9364014,318.886322,452.5553284,1194.010864
749.3728027,1902.683594,632.2432861,1195.611572,514.5231323,313.6166077,439.151062,1209.293945
751.6204834,1903.984497,632.6856079,1196.331665,511.4530029,298.2738647,436.7451172,1198.749268
760.1278687,1848.154663,634.2337646,1193.163696,513.2561035,295.4291687,437.7271423,1186.299927
755.124939,1804.926147,631.8893433,1199.739624,515.7415161,292.3513184,439.0037231,1188.343872
755.3182983,1830.665771,637.684082,1198.731567,520.0787964,291.6517944,434.535614,1173.943726
757.6868286,1808.737915,620.9193115,1212.891357,521.4920044,300.1392517,430.4111938,1188.436768
764.913208,1858.020264,629.2352905,1212.267334,523.7824707,310.305603,419.8055725,1212.592041
757.2276611,1908.109497,631.6680908,1206.987549,525.2444458,309.466156,414.2081909,1210.919678
755.100708,1942.279907,645.2039795,1221.339233,527.4375,310.4454651,432.0315247,1224.205078
761.6504517,1943.715088,648.0349121,1240.63501,527.8760376,304.8959656,430.3130188,1225.552124
775.8858643,1998.782471,646.8848267,1236.890747,526.3166504,306.0618286,440.4276428,1219.28125
773.1064453,1993.311157,647.5925903,1244.330688,532.0183105,315.1089172,445.337616,1219.141724
759.3786621,2002.19043,650.9985352,1250.186646,527.7297974,309.979126,446.4669189,1218.212646
747.2700806,1986.584351,648.6984253,1237.707031,527.3399048,308.9997559,449.1183472,1209.293945
732.7689209,1974.028564,645.15979,1220.667236,525.3418579,307.6473999,439.1019287,1188.483276
745.4333496,1971.427368,651.8391113,1223.883301,535.4783936,314.5493164,447.1052246,1207.435791
746.4242554,1957.750854,648.300293,1229.595093,530.1665039,311.7512512,452.2116394,1209.619141
731.8747559,1938.378662,647.3713379,1220.907227,525.0982056,311.2382507,447.5962219,1206.7854
729.7478638,1946.001831,651.9275513,1227.867065,523.1976318,311.8445435,445.1412048,1217.144287
742.1463623,1934.925659,649.9813232,1235.162964,526.9988403,316.4612732,446.8106689,1249.567993
743.0648193,1973.445801,660.0667114,1217.355225,525.0982056,311.2849121,446.8106689,1240.416992
725.7842407,1973.221924,653.475769,1191.483643,512.3302612,297.4811096,441.4096069,1222.904419
737.1676636,1977.7052,643.8325806,1210.395508,507.5056763,296.8282166,437.3343506,1226.574097
731.8021851,2022.458862,635.3395996,1206.747437,512.5250854,298.3204956,450.6895447,1199.724731
748.2368774,1987.43689,643.6557007,1219.947266,532.4569092,308.0204773,451.5733337,1222.532837
748.1160278,1985.508911,653.1219482,1231.851074,526.5602417,309.8858643,448.9710388,1230.104614
746.0616455,1965.015137,684.21875,1235.739014,524.9033203,308.3469543,460.4113464,1239.673828
739.1011353,1979.544434,685.9438477,1237.850952,523.8312378,305.8286743,461.0005493,1231.91626
736.6600952,1996.898682,679.1759033,1232.667114,521.8331909,302.3777161,459.3311462,1229.73291
743.2822266,2007.526123,678.4239502,1236.074951,523.3925781,301.4916992,465.5177612,1225.459351
764.0431519,1989.275024,679.3085938,1226.715088,517.4472046,296.5950623,491.0006714,1211.988159
740.5271606,1946.405273,679.7510376,1204.683472,521.2969971,292.8176575,500.0842285,1216.679688
741.4696655,1947.481445,674.0448608,1194.363647,517.5446167,292.5378418,502.1464233,1210.176514
741.0587769,1978.916626,681.1665649,1190.715698,509.7473755,294.8229675,505.0924072,1202.418823
738.1101685,1971.680054,694.0830078,1195.179565,514.3283081,301.4916992,514.1759033,1238.233765
735.5483398,1963.72522,692.6675415,1194.363647,520.4199219,302.2378235,514.6177979,1263.317871
728.2494507,1949.387695,688.1998901,1164.364258,522.7590332,294.9162292,505.0432739,1252.81958
711.2105103,1963.230713,688.1998901,1173.915894,514.7669067,293.657074,482.0644531,1251.426147
715.2466431,1935.050415,698.4180298,1186.491699,513.1099854,295.1027527,481.2297668,1268.567139
697.2651978,1921.881714,690.2346191,1177.99585,518.8117065,289.786438,480.7388,1273.955566
682.3773193,1869.071899,686.8285522,1176.651855,512.2327271,297.1080017,487.7601013,1271.958008
669.8821411,1890.510498,678.7337036,1145.260498,502.5348206,277.9413147,501.1152954,1195.404663
689.217041,1894.600342,697.0025024,1180.059937,517.1547241,285.6359558,509.7568665,1199.957031
699.947998,1928.354004,694.0387573,1194.411621,525.2444458,290.0195923,523.8977661,1218.770386
704.5883789,1913.477173,682.0512695,1190.235596,527.9248047,300.3258057,536.9092407,1223.880005
693.0357666,1920.668091,687.5805664,1192.203735,522.8078613,298.9267578,529.8879395,1206.692627
694.4857788,1943.724243,684.0859985,1190.571655,520.3711548,297.0613708,528.8078003,1194.150391
702.1472168,1934.106934,684.5726318,1190.427734,526.1704102,302.5176086,524.8306274,1195.636841
710.5579834,1951.050903,690.9865112,1199.067505,535.3809204,298.4604187,529.8387451,1204.834473
712.4672241,1970.017212,700.9835815,1191.53186,527.2912598,305.4089661,530.0843506,1200.467896
718.6060791,1963.005859,695.5427856,1170.460083,532.0183105,298.0407104,554.9289551,1203.022827
714.6183472,1980.489746,698.3738403,1168.108154,528.0222168,293.0508423,554.8307495,1189.644531
708.6727905,1991.321411,705.4955444,1164.988281,527.5836792,296.2219543,537.8912964,1194.986694
727.0892944,1972.714478,708.3707886,1177.036011,530.9462891,298.6936035,533.5704346,1190.480591
718.0502319,1938.286621,704.8320923,1168.588135,532.7980957,305.5954895,535.6817627,1189.969604
698.4011841,1902.330444,703.5491333,1161.5802,516.1314087,301.1652222,520.2643433,1170.181152
684.6008911,1937.927124,706.291748,1152.220337,517.739563,304.6161804,525.7144165,1154.247681
672.5648804,1908.398315,692.4462891,1151.644409,510.3808899,306.1550903,526.7946777,1125.493774
669.8580933,1891.184082,687.9343262,1151.356201,501.9013367,300.2791748,522.2282715,1124.007324
642.2333374,1798.643311,647.0174561,1130.476685,483.4802551,282.5114441,514.6177979,1099.062378
635.5626831,1797.699585,658.5184326,1134.844604,492.7882996,268.1014099,509.2167969,1084.197876
649.4838257,1832.756226,660.2436523,1134.028809,503.3633728,270.3398743,511.8191528,1097.947632
647.3085938,1872.532349,671.1252441,1102.973267,495.6148071,266.0960999,507.400116,1094.13855
633.9433594,1910.060913,667.6308594,1105.565186,491.9598083,268.894165,517.7111816,1098.830322
613.9076538,1903.768799,654.0066528,1089.437378,473.9285583,252.2457275,509.8060608,1076.71875
538.0664673,1772.799927,622.7328491,1056.462036,445.565979,236.6231537,487.3181763,1023.809692
557.449707,1756.934692,606.1449585,1068.221802,453.6069031,228.6953125,484.8140869,1037.605957
513.1484985,1590.908691,558.7255249,980.8152466,414.2306519,198.4295502,456.5815735,941.263855
535.0452881,1624.572388,568.1474609,1028.286499,436.1117859,225.9438629,485.3050842,978.1469727
490.7442017,1526.368042,515.6411743,959.0715942,392.6906433,208.2227936,456.2869263,899.9676514
487.6747742,1490.547241,491.5333252,936.2240601,357.5541382,200.4348297,445.9268494,887.4256592
468.3157043,1484.029907,473.3530884,843.3455811,346.9790649,200.2016296,418.5289917,839.9048462
443.301178,1481.449585,482.5095825,858.9933472,330.5560608,190.1286011,436.8924255,783.4188232
493.1369324,1628.045898,517.4990234,847.0895996,336.940094,195.5381927,453.5864258,803.3932495
427.2290039,1505.489746,465.9658813,739.6673584,276.7060547,169.376297,398.4961548,672.3513184
455.8688354,1541.889893,525.1072998,734.819519,289.084259,171.0084991,396.7776489,667.2640381
522.6467896,1586.575195,536.0775146,821.3139648,309.1134949,177.1642609,422.0151062,722.1393433
519.5048828,1635.92395,571.7747192,876.8490601,323.5872498,179.8690491,469.396637,791.2397461
515.0336914,1646.698975,578.1885986,868.8331299,331.4819946,182.8536377,440.8204346,788.4135742
499.0098877,1608.261597,554.8771973,799.6663818,306.043335,174.3661804,421.5241089,753.3688354
537.7280273,1650.728394,566.4665527,827.5058594,316.2772827,183.6930542,432.6698303,760.1044922
522.3567505,1547.956787,534.4407959,796.4984741,303.5579834,174.0397491,413.5207825,729.8642578
521.1724854,1498.019897,517.9414063,780.9467163,279.2402039,163.7335205,416.3194885,729.9584351
583.1409302,1607.265381,567.1743164,860.4813232,317.8367615,173.8065643,461.5897522,755.2058105
576.2528687,1544.380249,558.8582764,853.3774414,310.9166565,170.5887909,453.2918701,760.8582153
589.328064,1598.980225,564.0779419,887.3128662,333.9673767,175.0656891,480.2477417,765.2858887
574.8510742,1592.189331,563.6355591,859.6173706,322.4664001,171.1950226,502.5392151,815.5450439
555.9028931,1570.503296,565.4492798,828.8978271,319.0063477,170.0291595,500.771637,828.9223633
564.9177246,1553.434692,552.2230835,845.7935791,333.4313049,175.9051056,491.442627,859.1626587
592.1558228,1636.01416,556.7350464,873.9691772,366.423584,180.2887573,493.2102356,879.0872803
601.5332031,1646.879883,577.6136475,908.1445313,352.3396912,179.5892487,481.5734558,862.9779053
597.4729614,1573.03833,560.0526123,883.9049683,323.1486511,172.4541626,491.8354492,820.208313
659.0062866,1603.779053,568.0147705,891.2488403,327.5833435,175.9051056,492.2282104,803.2510986
662.9457397,1699.488159,600.2175293,916.5443726,343.8601379,174.2262878,486.7289734,791.9463501
685.1083374,1646.427368,582.3909912,900.1287231,326.3650208,167.604187,485.4523621,801.3198242
691.368103,1663.631592,587.6548462,892.6408081,338.9381104,168.6767731,485.6487732,805.9830322
690.3047485,1683.642578,584.8239136,894.1287842,350.5853577,171.8945465,476.9580688,807.348999
689.3862305,1725.113159,599.553894,937.6640625,360.8680115,177.2108765,487.3181763,825.8607178
709.1320801,1824.39856,633.614563,961.6636353,370.273468,177.5839539,505.0924072,845.3613281
693.833313,1746.799316,596.0595703,886.112854,329.6788635,166.7647552,522.7192993,801.4611816
706.2076416,1748.927368,596.501709,875.1691284,322.4664001,159.0234528,518.3494263,788.6491699
706.5217896,1724.253052,589.3800659,908.4324951,332.7490234,159.536438,536.2218628,789.1201172
728.5636597,1712.481934,588.3626099,887.9369507,328.2168579,159.2099762,518.300293,775.0362549
754.9316406,1714.519165,596.8556519,891.7768555,329.1915588,155.4792328,520.4607544,768.7714844
762.1580811,1752.368042,604.0214844,879.2969971,311.9888,154.3133698,526.4509888,773.9057617
715.5125732,1764.727661,608.4451294,865.0892334,313.2558289,155.4792328,549.5770874,767.5939331
723.3189697,1765.18042,613.8859253,890.336853,329.0453491,162.381134,545.7472534,813.4724121
693.8574219,1721.129028,582.2140503,858.1294556,319.1525269,156.6450958,529.9370728,821.2915649
705.1925659,1714.337891,577.0827637,852.6574707,314.4741516,155.1994171,544.1270142,814.131958
696.3709717,1761.015381,587.079895,802.9303589,291.0823059,144.9398499,528.4640503,766.3222046
680.661377,1764.093872,591.8129272,798.2264404,292.7879333,142.5614929,588.3660889,750.3070068
693.4706421,1767.896973,592.9188232,823.6659546,298.3435364,143.1210785,583.3579102,786.6707764
696.0809937,1803.301147,594.5112915,825.3939209,296.6379089,141.7220459,583.5543213,772.8695679
691.99646,1828.110962,612.4260864,805.3303223,283.821106,140.6961365,582.3268433,768.6773682
688.1777344,1759.656982,601.7214355,819.2020874,285.1368713,141.2090759,549.0861206,777.956665
699.4161987,1815.57019,623.9713745,867.6332397,310.7217102,147.9244537,552.8667603,801.2727051
711.8389893,1815.660522,625.6965942,907.2325439,318.4702759,147.6446381,552.5722046,850.7310791
708.237793,1785.191528,619.9573975,913.1844482,323.6846924,149.510025,542.4575806,878.286438
734.9441528,1851.381592,627.2657471,947.4078979,330.4098511,158.6037292,548.987915,874.3769531
742.5089722,1853.419312,634.9328613,960.8475952,339.6691589,158.7902832,547.9567871,890.6275635
745.5782471,1857.460205,628.9247437,981.1992798,347.6126099,163.080658,541.7702026,905.512207
763.704834,1901.550537,634.7086182,963.1035767,339.0356445,162.3344879,562.8341064,877.0617676
764.019043,1859.957642,631.0769653,993.3430786,348.1974182,175.1589661,574.3726196,899.9539185
758.9194336,1881.117188,646.1421509,974.8154297,350.9751892,174.2262878,574.2253418,905.5592041
742.9923096,1882.888306,643.6312256,947.4558716,339.9127808,172.0344543,557.3839722,897.7872314
759.8619995,1914.627441,641.9274902,952.1118164,344.4449768,175.1589661,557.0402832,891.899292
743.1856689,1877.8479,630.9423828,929.8881836,332.5053711,165.2724609,541.671936,876.2139282
767.982605,1851.421143,620.6299438,943.6639404,335.5267944,167.1844788,549.8225708,872.2573242
780.6470337,1843.565674,616.2808838,912.7524414,322.5151062,162.3344879,540.9354248,847.5281372
781.8555298,1857.097168,628.5661011,950.7197876,334.1135559,161.215271,534.9943237,843.0532227
780.8404541,1859.639771,630.9423828,941.6479492,333.480011,161.3551636,553.3577271,833.3029175
800.5861206,1849.695923,640.1339722,978.9433594,343.0804443,167.604187,550.7063599,844.6547241
850.4943848,,,,,,,
844.5488892,1841.976563,630.9872437,987.3432007,358.4800415,175.1123199,570.1008911,854.6878052
831.425354,1848.424316,646.0524292,999.1990356,366.5210266,179.4959564,568.0387573,911.7767944
834.9539795,1854.735718,640.4476929,991.0871582,339.5716248,172.1743622,547.416748,900.2836914
830.4102173,1826.174927,627.3555298,987.7751465,342.2519836,172.7805939,549.2333374,888.5078735
842.3254395,1921.257324,670.8919067,1013.358765,340.1564636,172.1743622,550.215332,906.7368164
832.9238281,1908.770142,655.9165039,1033.326294,334.4546509,167.2310944,557.0402832,882.7141724
823.3529663,1890.925293,659.9069824,1023.054443,342.5444031,166.3916779,549.5770874,889.3557129
840.0535889,1900.324219,656.8580933,1042.206299,354.7276306,172.3609009,549.7243042,870.7028198
857.4156494,1960.080078,678.2003174,1046.094238,353.5093079,172.9671478,548.4476929,886.152771
870.5407104,,,,,,,
901.6610107,2055.207031,684.8810425,1058.813965,352.6321106,175.3921509,566.1237793,895.9501953
888.2924194,2061.428223,712.3659668,1060.781982,366.1799011,175.85849,556.9421387,888.7434082
875.3377686,2013.932739,694.6105347,1064.957886,359.5521851,179.0296326,551.1482544,886.52948
888.6090088,2001.854614,700.8428345,1080.653564,361.1603699,185.698349,558.6114502,890.0152588
914.8591309,2017.564697,701.0670776,1061.117798,351.2188721,182.4805756,564.3562012,878.1923218
942.034668,2015.658081,714.4284668,1037.166382,344.591156,179.6358795,576.18927,874.8007813
933.4387817,1972.203491,702.3224487,1016.814636,336.8426208,173.5733948,578.4970093,860.1046753
898.8363037,2028.371704,745.5899658,1010.574707,336.9888306,171.4748535,553.9961548,859.1155396
897.6188354,2033.013916,816.8355103,1019.838562,336.0141602,173.6666565,552.473877,867.7825317
930.857605,2003.615112,810.6479492,1055.166016,344.8835449,175.6253204,557.1384888,871.8804321
934.7294312,2011.26001,837.1464844,1087.469604,353.6555176,177.8171234,565.3873291,866.086792
960.3220215,2025.687012,839.9711914,1093.997314,369.250061,181.2680664,557.531311,883.4677734
976.0283813,1993.239014,824.4578247,1081.325684,371.4430542,179.0762634,559.2498169,867.5941162
1003.569031,1975.76355,814.9972534,1085.453491,382.3592529,184.9521942,556.8929443,863.2605591
1045.233276,1963.293945,827.3272705,1074.029785,372.1740723,178.9829865,549.7243042,852.1442261
1049.933105,2007.665161,850.0594482,1035.870361,349.4157104,174.5527039,549.2333374,851.2021484
1060.452515,2101.777588,863.3312378,1042.782227,342.9829712,176.6978912,554.4871216,860.1046753
1020.712219,2070.696045,855.3501587,1022.574524,342.0570679,178.3301086,556.1564941,868.9129639
1026.945801,2073.334473,862.5241699,1008.414856,336.3065491,173.993103,542.8994751,856.053833
1006.637207,2077.429932,866.4697266,991.3271484,338.1096802,178.5632782,544.8634644,860.4343872
978.1468506,2049.078369,858.4888306,961.8555908,334.6983643,179.1695251,537.4002686,862.7424927
1047.643921,2047.12146,851.9874268,999.7269287,342.1545105,178.7498016,538.9223633,870.2789307
1035.712036,2055.904785,847.0554199,986.7191162,343.2753906,178.6099091,548.7914429,879.9719849
1039.559692,2100.411621,869.1151123,998.9110107,350.0492554,178.0969238,547.4609985,876.123291
1045.476807,2088.807129,852.5703735,1002.222961,348.782196,177.8171234,552.4871826,870.1838989
1032.278564,2076.656494,852.8842163,1008.942749,354.3865356,180.7551117,550.2697144,911.9968872
1039.31604,2074.517334,850.2837524,1024.87854,358.0901794,181.9675903,543.272522,913.8499756
1036.174927,2053.99292,856.6953125,1021.182495,357.5054016,189.6622925,540.6116333,902.4464111
1033.59375,2052.900879,853.0187988,1016.574463,358.5775146,188.2632599,527.8982544,941.3134155
1029.600098,2041.023315,855.036438,993.0551147,352.2910156,183.2267303,521.2460327,933.3309937
1018.569092,2049.760742,858.6234131,992.1911011,351.1213684,180.0555725,513.8544922,950.9589233
1031.864746,2065.55249,867.2769165,1014.174744,360.0395508,181.9675903,519.1763916,954.1898804
1038.901978,2053.58374,860.2374878,1024.686523,364.8641052,183.8329773,528.3417969,958.8463745
1020.955566,2049.71582,856.4262085,1016.238647,358.5775146,181.5945282,517.8952026,946.3499146
1013.845093,2046.256958,850.8665771,1042.25415,361.7452087,184.9988403,512.4747925,944.6394043
1020.809448,2046.029175,849.3870239,1072.109741,370.5658569,187.8435211,519.5706177,942.5488281
1013.966858,2040.841064,841.4508667,1075.037598,376.4138184,193.9992676,520.9502563,931.8580322
1040.679688,2052.127197,852.6152954,1072.973755,379.4840088,195.724762,507.1036072,920.7871094
1028.431274,2045.984253,848.6696777,1067.453735,382.5054626,201.2276306,503.605011,926.9639282
1030.330688,2036.154419,838.3122559,1070.381714,399.3670654,209.7150879,515.9733887,932.9983521
1012.286621,2053.674805,832.618042,1070.573608,384.9908142,197.8699341,506.5123291,898.3126221
1016.669861,2043.617676,819.8844604,1082.237549,381.1896667,203.4194489,538.8376465,907.8155518
1036.661743,2061.365967,828.6275635,1088.813477,382.3105469,201.6473083,542.4841309,908.2431641
1028.650391,2092.994385,838.805542,1085.453491,373.051239,198.8026123,530.3621216,913.2797241
1011.726501,2084.074707,824.3232422,1074.989746,363.3533936,192.7401428,515.5299072,896.0319214
1014.161621,2118.342773,829.1655884,1064.909912,363.7919617,193.9059906,507.7442322,885.8638306
1026.166626,2137.957031,842.9752197,1067.549927,366.3747864,190.2685242,490.6945801,870.706604
1052.562866,2115.020508,832.4387207,1051.854004,358.4313354,181.7810516,497.1990967,864.3395996
1127.270996,2122.165527,842.8856812,1047.006226,361.0629578,184.8122711,490.3496094,874.8878784
1129.31665,2160.484131,847.7728882,1035.342285,360.7705078,189.0560303,484.5350037,872.0370483
1121.280884,2268.430664,876.9614868,1015.566772,354.4352417,185.185379,467.7810364,857.4499512
1128.853882,2266.564941,880.5037231,1028.046631,362.0375977,186.6776581,478.6711426,864.3395996
1131.751587,2277.851074,897.6762085,1049.742065,365.2539368,184.9055634,474.6797485,876.123291
1119.819702,2239.077637,906.284729,1039.902222,359.5521851,182.3406677,471.9202881,861.2511597
1122.814941,2230.613037,899.0213013,1015.086731,360.5268555,179.6358795,489.5119629,855.4543457
1098.293579,2243.219238,905.0741577,1006.734802,341.9595642,173.2935944,461.0794373,838.0640259
1076.86499,2296.873779,903.190918,994.5430908,345.5171204,173.6200104,464.2331238,814.4491577
1085.82605,2245.539307,914.3554688,1005.630981,342.7880554,171.4282074,427.6207275,817.965332
1062.254395,2122.074463,874.6300049,988.7350464,327.2909546,164.5729218,412.7885742,808.0822754
1072.262573,2204.718018,906.6434326,1002.271057,339.6691589,169.9358978,433.336853,845.0961914
1079.105103,2207.494385,905.2536011,1011.870728,353.7042542,174.6926117,436.9833069,858.0201416
1093.277466,2263.834229,905.9260254,1019.982666,347.9050293,172.5474396,429.1483459,850.6554565
1087.87146,2267.702393,903.9084473,1036.01416,345.9069519,172.9205017,414.8088989,857.5925293
1083.634521,2296.145264,912.6068115,1062.317871,359.7958679,177.537323,426.0932007,858.067688
1076.86499,2463.70874,939.9570923,1069.565796,363.694519,176.0450134,418.2089539,852.2709351
1076.37793,2472.173828,946.7275391,1098.413086,370.8095398,178.7031708,420.5742188,848.3272095
1099.267578,2491.514648,956.4122925,1115.500977,373.2461853,177.8171234,416.3857422,843.5757446
1090.379639,2571.064453,981.02771,1144.204468,377.7295837,178.6099091,418.3568115,837.2087402
1087.847168,2562.098877,993.1783447,1184.331787,391.4723511,184.9055634,418.9973755,863.1992798
1089.259521,2576.88916,1015.372559,1164.844116,393.6165771,185.2786407,409.2406616,860.4909668
1110.5177,2571.837402,1038.418701,1150.204468,386.1116943,182.4805756,409.3392029,851.9382935
1113.975586,2568.318848,1018.780212,1162.396118,396.4917908,186.5843964,407.3681641,869.5187378
1074.137695,2503.329346,993.5819092,1122.365112,380.9947205,179.8690491,393.3736572,844.7636108
1059.502808,2525.08374,1011.157898,1151.020386,385.9167786,182.6204681,395.7389221,849.7526855
1059.649048,2478.421143,1009.319641,1155.196289,406.4820862,190.315155,391.5011292,858.1151733
1049.762451,2503.054688,1019.63208,1175.164185,404.0454407,189.3358154,398.9911499,871.7044067
1034.056396,2445.515137,1029.720337,1197.147705,409.6984863,190.1286011,412.9856567,878.6890869
1026.19104,2441.264404,1013.444702,1183.611816,402.4859924,189.6156616,424.4177856,889.7125244
1028.845215,2455.569336,1016.934021,1186.251709,406.2871704,189.1026611,428.0642395,894.4163818
988.0089111,2456.66626,1007.960999,1164.460083,394.6887207,183.5065308,427.7685852,904.3470459
990.6875,2405.296387,989.8793335,1183.947876,399.4645691,181.5012512,426.7337952,933.6160278
979.2426147,2396.429932,975.7852783,1157.116211,386.1116943,177.6772308,444.9167786,934.7564087
986.961792,2407.352783,974.1538696,1140.508545,389.7666931,176.0916443,444.2761841,888.1444092
1000.500977,2435.826416,961.2836304,1136.092773,382.6029053,176.5113525,427.3251038,883.3930054
914.2747192,2380.068359,971.6159668,1166.860107,406.5308228,182.8069916,450.9284973,883.0129395
900.7113037,2406.393311,962.5070801,1198.203613,432.9928589,190.9680328,447.9719238,900.6408691
931.8803711,2425.222656,991.5560913,1207.179443,426.1702271,193.1132202,446.1487122,909.9402466
952.1645508,2456.300781,1000.528931,1218.747437,427.1936035,203.9790344,450.7806702,927.9095459
988.1550903,2475.496094,1009.139465,1255.418579,431.8720093,204.3054962,443.241394,929.2657471
998.5284424,2491.62915,1029.804321,1287.242065,450.9753723,204.7251892,465.0708618,935.2715454
1015.184448,2422.206543,988.7915649,1337.833252,471.6381226,216.1040039,459.6504211,1000.658264
972.5218506,2457.489746,1017.477783,1334.089233,474.1723022,218.4357147,471.4275208,1026.280151
964.2182007,2441.17334,1013.08197,1317.001587,464.2306824,211.5338135,472.7086792,1039.696533
972.1322021,2428.925049,1018.656128,1304.617676,473.1001587,214.0987244,468.9636841,1018.482117
974.9082642,2441.17334,1027.311768,1314.841553,474.4159241,214.1919861,474.4333496,1025.94104
970.5737915,2437.060303,1018.610718,1351.848999,473.8798523,224.0318604,477.5870361,1047.397583
967.7977905,2400.223389,1006.601563,1352.136963,484.8447876,235.0842133,471.5753479,1111.815674
960.711731,2410.414795,993.7764282,1319.305542,466.2287903,223.6121521,461.8186035,1099.41626
924.9403687,2431.0271,999.7584229,1347.673096,468.0319214,226.4568634,476.5029907,1096.703979
950.0704346,2489.892334,1033.474854,1339.033203,456.4334106,222.632843,470.1463013,1090.455933
957.034668,2488.155518,1032.478149,1381.080566,466.1800232,227.4361725,467.2882996,1099.803833
948.585022,2468.594971,1011.677002,1346.520996,460.6731873,226.7832794,457.2359009,1080.769043
951.5314331,2487.012939,1009.365723,1369.368652,463.3535156,228.9284668,461.5229187,1084.401611
939.8673706,2448.897217,997.4927368,1383.04834,460.819397,227.8559113,456.5952759,1080.865845
951.7749634,2492.588867,1030.755859,1376.18457,472.9539185,231.3534698,472.4130554,1080.769043
953.3821411,2512.881104,1034.200073,1350.648926,468.2755737,230.1876068,477.8827209,1079.025391
956.2310791,2475.678955,1021.057983,1321.945557,469.6887817,239.0948029,473.004364,1089.826294
948.0006104,2491.720215,1028.399536,1329.721313,489.4256897,245.7168884,486.7524719,1113.268555
953.6012573,2500.861328,1036.919312,1317.241699,497.7102966,251.5461884,501.5846863,1132.981445
970.9877319,2556.06958,1045.801392,1321.17749,495.6148071,253.6447754,496.1643066,1134.531372
987.010498,2568.318848,1065.106934,1349.593018,498.343811,252.1524353,495.7207947,1144.12146
977.5380249,2544.872803,1058.173462,1330.393188,494.1040955,251.4529114,497.8889465,1153.033447
976.7588501,2544.232666,1054.140137,1326.889282,502.1449585,254.1110687,496.7555847,1156.956543
969.7214966,2556.161377,1055.499512,1314.985596,512.5250854,255.7899323,495.6715088,1210.234619
961.3691406,2523.895996,1046.300171,1334.761353,504.7766113,252.3856354,496.9526978,1207.280151
962.3675537,2571.471924,1056.587158,1354.296997,499.2697449,251.3130341,508.6311951,1227.91333
966.7507324,2594.003418,1050.559937,1383.720337,496.9793091,249.5875397,507.4486084,1237.793945
970.2572632,2616.580811,1078.339844,1354.776855,503.9481506,253.1317291,503.2108154,1242.97644
944.6888428,2576.499268,1066.149292,1317.481567,481.8233337,237.4625854,483.0567322,1196.091797
943.1547241,2624.075928,1106.43689,1318.537476,487.8175049,240.2139893,493.0105896,1222.827515
946.6613159,2657.3479,1135.621582,1320.697388,490.8389587,245.3437958,500.007843,1224.813477
971.060791,2658.48999,1120.576172,1341.001099,500.6343384,248.7947388,509.5674438,1222.343262
975.6143188,2676.588623,1123.974976,1356.36084,507.0183411,256.629303,514.0023193,1248.740112
968.7717896,2678.782715,1133.083862,1369.992554,515.5465698,259.1942139,512.7211304,1244.429565
971.8400269,2658.855957,1129.503784,1375.512573,515.0592651,258.2149048,508.4833984,1251.161865
966.5559082,2623.527588,1138.25,1379.256348,521.248291,256.2562561,501.9296265,1247.23877
967.7733765,2676.543213,1142.374146,1367.832642,514.1820679,260.5466309,507.6456299,1256.150513
969.4779663,2778.048828,1167.887939,1359.480713,518.1782227,262.1321411,509.6660767,1273.005859
